Time_ms,Angle,PWM_us,Thrust_g,Voltage_V,Current_A,Power_W,Temp_C
849888,104,1577,81.66,12.93,0.23,2.94,44.83
850158,104,1577,103.10,12.93,0.24,3.14,44.83
850429,104,1577,84.36,12.93,0.24,3.12,44.83
850700,104,1577,84.67,12.92,0.28,3.68,44.84
850971,104,1577,84.17,12.92,0.27,3.51,44.85
851241,104,1577,83.84,12.93,0.25,3.17,44.86
851513,104,1577,82.27,12.93,0.25,3.24,44.86
851783,104,1577,83.97,12.93,0.29,3.69,44.87
852055,104,1577,83.30,12.92,0.28,3.62,44.89
852325,104,1577,84.05,12.92,0.31,4.03,44.89
852596,104,1577,85.19,12.92,0.32,4.12,44.91
852867,104,1577,83.97,12.92,0.31,4.00,44.91
853138,104,1577,84.05,12.92,0.32,4.18,44.92
853408,104,1577,86.71,12.92,0.27,3.48,45.02
853680,104,1577,84.64,12.92,0.23,2.95,45.02
853950,104,1577,85.03,12.92,0.21,2.67,45.02
854221,104,1577,82.62,12.92,0.22,2.79,45.03
854492,104,1577,83.09,12.93,0.25,3.19,45.03
854763,104,1577,83.85,12.93,0.25,3.17,45.03
855033,104,1577,82.88,12.93,0.24,3.05,45.03
855305,104,1577,82.36,12.93,0.27,3.52,45.02
855575,104,1577,83.37,12.93,0.24,3.08,45.02
855846,104,1577,83.47,12.93,0.22,2.88,45.03
856117,104,1577,83.40,12.93,0.22,2.79,45.03
856388,104,1577,84.09,12.93,0.23,3.00,45.03
856658,104,1577,82.45,12.92,0.26,3.38,45.03
856930,104,1577,83.78,12.92,0.28,3.62,45.04
857200,104,1577,82.77,12.92,0.33,4.32,45.04
857472,104,1577,84.87,12.92,0.29,3.71,45.05
857742,104,1577,84.36,12.93,0.32,4.11,45.07
858013,104,1577,82.69,12.92,0.29,3.80,45.08
858284,104,1577,85.52,12.92,0.32,4.20,45.08
858555,104,1577,85.17,12.92,0.35,4.55,45.07
858825,104,1577,83.72,12.92,0.35,4.49,45.08
859097,104,1577,85.18,12.92,0.31,3.95,45.10
859367,104,1577,84.44,12.92,0.30,3.85,45.10
859638,104,1577,84.30,12.92,0.28,3.57,45.11
859909,104,1577,83.87,12.92,0.29,3.80,45.12
860180,104,1577,85.32,12.92,0.25,3.24,45.10
860450,104,1577,85.15,12.93,0.24,3.11,45.10
860722,104,1577,84.52,12.93,0.23,3.00,45.09
860992,104,1577,85.76,12.92,0.21,2.71,45.10
861263,104,1577,84.01,12.92,0.24,3.12,45.11
861534,104,1577,83.74,12.93,0.25,3.29,45.12
861805,104,1577,84.31,12.93,0.26,3.36,45.12
862075,104,1577,84.87,12.92,0.28,3.60,45.13
862347,104,1577,84.25,12.92,0.25,3.25,45.14
862617,104,1577,84.67,12.92,0.26,3.32,45.14
862888,104,1577,84.31,12.93,0.28,3.67,45.15
863159,104,1577,84.66,12.93,0.24,3.12,45.16
863430,104,1577,83.71,12.93,0.21,2.72,45.18
863700,104,1577,99.01,12.93,0.25,3.22,45.18
863972,104,1577,83.81,12.93,0.22,2.91,45.20
864243,104,1577,86.76,12.93,0.25,3.20,45.19
864514,104,1577,85.52,12.93,0.27,3.46,45.19
864785,104,1577,84.21,12.93,0.23,2.93,45.21
865055,104,1577,83.96,12.93,0.19,2.46,45.27
865327,104,1577,83.80,12.93,0.20,2.60,45.28
865597,104,1577,83.19,12.93,0.23,3.02,45.28
865868,104,1577,84.33,12.92,0.22,2.82,45.29
866139,104,1577,85.19,12.93,0.20,2.55,45.29
866410,104,1577,84.33,12.92,0.19,2.40,45.29
866680,104,1577,85.08,12.92,0.22,2.84,45.30
866952,104,1577,85.75,12.92,0.21,2.66,45.30
867222,104,1577,83.67,12.92,0.21,2.69,45.32
867492,104,1577,84.15,12.92,0.20,2.62,45.32
867764,104,1577,83.39,12.92,0.24,3.13,45.32
868034,104,1577,83.72,12.93,0.24,3.12,45.32
868305,104,1577,83.96,12.93,0.21,2.72,45.32
868576,104,1577,83.74,12.93,0.22,2.84,45.33
868847,104,1577,82.39,12.93,0.21,2.66,45.35
869117,104,1577,82.68,12.93,0.19,2.40,45.34
869389,104,1577,82.88,12.93,0.16,2.07,45.36
869659,104,1577,83.16,12.93,0.19,2.45,45.37
869931,104,1577,83.77,12.93,0.20,2.60,45.38
870201,104,1577,84.74,12.93,0.20,2.54,45.38
870472,104,1577,82.54,12.93,0.21,2.77,45.39
870743,104,1577,87.42,12.93,0.22,2.79,45.40
871014,104,1577,82.77,12.93,0.25,3.19,45.41
871284,104,1577,82.64,12.93,0.22,2.88,45.41
871556,104,1577,83.07,12.93,0.20,2.60,45.43
871826,104,1577,83.42,12.93,0.16,2.06,45.43
872097,104,1577,82.27,12.93,0.14,1.86,45.44
872369,104,1577,82.98,12.93,0.14,1.78,45.44
872639,104,1577,81.77,12.93,0.18,2.38,45.44
872909,104,1577,81.55,12.93,0.20,2.53,45.44
873181,104,1577,81.73,12.93,0.24,3.05,45.44
873451,104,1577,83.22,12.93,0.27,3.52,45.45
873722,104,1577,82.51,12.93,0.24,3.08,45.45
873994,104,1577,87.83,12.93,0.22,2.88,45.45
874264,104,1577,82.93,12.93,0.22,2.79,45.46
874535,104,1577,83.37,12.93,0.20,2.52,45.48
874806,104,1577,84.31,12.93,0.18,2.37,45.49
875077,104,1577,83.54,12.93,0.19,2.43,45.50
875347,104,1577,82.93,12.93,0.20,2.58,45.51
875618,104,1577,82.38,12.93,0.18,2.33,45.51
875889,104,1577,83.92,12.93,0.19,2.39,45.43
876160,104,1577,83.98,12.93,0.18,2.35,45.45
876431,104,1577,84.12,12.93,0.19,2.51,45.46
876701,104,1577,82.87,12.93,0.18,2.27,45.48
876973,104,1577,82.83,12.93,0.22,2.82,45.49
877243,104,1577,81.42,12.93,0.22,2.83,45.50
877514,104,1577,83.52,12.93,0.18,2.36,45.51
877785,104,1577,83.16,12.93,0.20,2.62,45.52
878056,104,1577,83.05,12.93,0.22,2.84,45.53
878326,104,1577,84.17,12.93,0.22,2.85,45.53
878598,104,1577,81.97,12.93,0.23,2.96,45.54
878868,104,1577,82.68,12.93,0.24,3.06,45.55
879139,104,1577,83.17,12.93,0.25,3.24,45.47
879410,104,1577,81.87,12.93,0.29,3.78,45.48
879681,104,1577,82.29,12.93,0.26,3.32,45.49
879951,104,1577,82.57,12.93,0.27,3.47,45.50
880223,104,1577,82.69,12.93,0.30,3.90,45.53
880493,104,1577,82.94,12.93,0.32,4.19,45.53
880764,104,1577,82.79,12.93,0.34,4.45,45.54
881035,104,1577,84.66,12.93,0.34,4.40,45.56
881306,104,1577,83.04,12.93,0.31,3.97,45.58
881576,104,1577,83.13,12.93,0.30,3.87,45.58
881848,104,1577,83.22,12.93,0.30,3.87,45.60
882118,104,1577,83.64,12.93,0.30,3.88,45.64
882390,104,1577,83.25,12.93,0.26,3.40,45.65
882660,104,1577,82.49,12.93,0.24,3.17,45.66
882931,104,1577,82.85,12.93,0.23,2.95,45.66
883202,104,1577,82.70,12.93,0.21,2.76,45.66
883473,104,1577,82.71,12.93,0.19,2.50,45.66
883743,104,1577,83.85,12.94,0.20,2.64,45.67
884015,104,1577,82.94,12.93,0.23,2.96,45.68
884285,104,1577,82.98,12.93,0.21,2.77,45.68
884556,104,1577,83.62,12.93,0.19,2.40,45.69
884827,104,1577,82.84,12.93,0.20,2.55,45.71
885098,104,1577,81.59,12.93,0.22,2.88,45.72
885368,104,1577,82.34,12.93,0.25,3.18,45.70
885640,104,1577,82.32,12.93,0.24,3.15,45.72
885910,104,1577,82.45,12.93,0.26,3.33,45.72
886181,104,1577,81.54,12.93,0.28,3.58,45.73
886452,104,1577,83.78,12.93,0.23,3.04,45.73
886723,104,1577,81.70,12.93,0.20,2.65,45.73
886993,104,1577,82.63,12.93,0.17,2.20,45.73
887265,104,1577,83.09,12.93,0.18,2.28,45.75
887535,104,1577,83.04,12.93,0.20,2.53,45.76
887806,104,1577,81.80,12.93,0.18,2.29,45.77
888077,104,1577,82.80,12.93,0.18,2.36,45.78
888348,104,1577,82.82,12.93,0.15,1.94,45.79
888619,104,1577,81.84,12.93,0.14,1.75,45.80
888889,104,1577,82.01,12.93,0.12,1.49,45.82
889160,104,1577,82.19,12.93,0.11,1.45,45.82
889431,104,1577,81.30,12.93,0.14,1.79,45.83
889702,104,1577,82.90,12.93,0.13,1.62,45.83
889972,104,1577,83.22,12.93,0.11,1.37,45.84
890244,104,1577,82.25,12.93,0.07,0.95,45.84
890515,104,1577,81.17,12.93,0.05,0.68,45.84
890785,104,1577,82.24,12.93,0.08,1.10,45.85
891056,104,1577,82.61,12.93,0.13,1.67,45.85
891327,104,1577,86.27,12.93,0.12,1.51,45.85
891597,104,1577,84.13,12.93,0.16,2.04,45.85
891869,104,1577,83.49,12.93,0.21,2.70,45.86
892139,104,1577,82.88,12.93,0.24,3.11,45.86
892410,104,1577,82.80,12.93,0.24,3.10,45.86
892681,104,1577,83.21,12.93,0.22,2.89,45.86
892952,104,1577,82.53,12.93,0.22,2.80,45.86
893222,104,1577,83.70,12.93,0.22,2.82,45.86
893494,104,1577,84.93,12.93,0.22,2.83,45.88
893764,104,1577,83.49,12.92,0.21,2.75,45.89
894035,104,1577,83.88,12.92,0.25,3.25,45.90
894306,104,1577,83.93,12.92,0.20,2.64,45.91
894577,104,1577,86.60,12.92,0.22,2.87,45.92
894848,104,1577,84.20,12.92,0.22,2.88,45.93
895119,104,1577,84.68,12.92,0.22,2.88,45.94
895389,104,1577,84.52,12.92,0.22,2.80,45.95
895661,104,1577,84.46,12.92,0.22,2.81,45.95
895931,104,1577,83.26,12.92,0.23,2.92,45.96
896202,104,1577,82.38,12.92,0.25,3.21,45.95
896474,104,1577,82.56,12.92,0.27,3.47,45.96
896744,104,1577,82.75,12.92,0.23,2.94,45.96
897014,104,1577,82.64,12.92,0.26,3.33,45.97
897286,104,1577,81.45,12.92,0.25,3.20,45.98
897556,104,1577,83.15,12.92,0.25,3.17,45.99
897827,104,1577,82.59,12.92,0.27,3.44,45.99
898098,104,1577,82.26,12.92,0.27,3.48,45.99
898369,104,1577,83.69,12.92,0.26,3.34,46.01
898640,104,1577,82.08,12.92,0.25,3.20,46.01
898911,104,1577,81.93,12.92,0.22,2.89,46.02
899182,104,1577,82.36,12.92,0.24,3.09,46.02
899452,104,1577,83.32,12.93,0.22,2.79,46.03
899724,104,1577,81.43,12.93,0.23,3.00,46.04
899994,104,1577,81.48,12.93,0.22,2.80,46.04
900265,104,1577,81.65,12.93,0.19,2.44,46.05
900536,104,1577,81.84,12.93,0.17,2.20,46.05
900807,104,1577,79.91,12.93,0.21,2.66,46.06
901078,104,1577,80.13,12.93,0.24,3.07,46.06
901349,104,1577,79.77,12.93,0.25,3.25,46.06
901619,104,1577,78.92,12.92,0.25,3.22,46.07
901891,104,1577,79.33,12.93,0.25,3.20,46.06
902161,104,1577,79.70,12.93,0.22,2.89,46.06
902432,104,1577,80.40,12.93,0.19,2.41,46.07
902703,104,1577,79.76,12.93,0.20,2.56,46.07
902974,104,1577,80.41,12.93,0.20,2.60,46.08
903244,104,1577,81.10,12.93,0.17,2.16,46.09
903516,104,1577,80.84,12.93,0.17,2.14,46.09
903786,104,1577,81.77,12.93,0.19,2.51,46.10
904057,104,1577,79.41,12.93,0.24,3.13,46.10
904328,104,1577,79.07,12.93,0.20,2.64,46.11
904599,104,1577,77.97,12.92,0.17,2.19,46.11
904869,104,1577,79.08,12.92,0.15,1.98,46.11
905141,104,1577,78.72,12.92,0.21,2.65,46.12
905411,104,1577,78.23,12.92,0.20,2.59,46.13
905682,104,1577,77.65,12.93,0.22,2.82,46.15
905953,104,1577,78.21,12.93,0.23,3.02,46.16
906224,104,1577,80.11,12.93,0.26,3.30,46.16
906494,104,1577,79.11,12.93,0.22,2.88,46.17
906766,104,1577,78.99,12.93,0.19,2.41,46.17
907036,104,1577,80.80,12.93,0.15,1.99,46.18
907578,105,1583,87.50,12.93,0.19,2.48,46.20
907849,105,1583,97.06,12.93,0.20,2.53,46.21
908120,105,1583,96.09,12.92,0.24,3.14,46.22
908391,105,1583,104.17,12.92,0.22,2.84,46.22
908661,105,1583,97.30,12.92,0.24,3.04,46.21
908933,105,1583,95.87,12.92,0.23,3.03,46.22
909203,105,1583,94.51,12.92,0.26,3.31,46.23
909474,105,1583,94.77,12.92,0.27,3.47,46.23
909745,105,1583,95.08,12.91,0.29,3.70,46.24
910016,105,1583,94.80,12.92,0.25,3.25,46.24
910286,105,1583,96.12,12.91,0.26,3.41,46.25
910558,105,1583,95.10,12.92,0.30,3.94,46.25
910828,105,1583,97.28,12.92,0.26,3.36,46.25
911099,105,1583,98.65,12.92,0.23,2.94,46.27
911370,105,1583,98.04,12.92,0.25,3.23,46.27
911641,105,1583,98.00,12.92,0.23,3.01,46.27
911911,105,1583,97.00,12.91,0.26,3.38,46.27
912183,105,1583,98.42,12.92,0.27,3.53,46.27
912453,105,1583,98.55,12.92,0.25,3.28,46.27
912724,105,1583,97.47,12.92,0.26,3.35,46.30
912996,105,1583,98.39,12.92,0.33,4.27,46.31
913266,105,1583,96.19,12.92,0.36,4.71,46.31
913538,105,1583,96.77,12.92,0.35,4.53,46.32
913808,105,1583,95.82,12.92,0.38,4.95,46.33
914079,105,1583,97.31,12.92,0.40,5.13,46.33
914350,105,1583,94.88,12.92,0.35,4.53,46.34
914621,105,1583,97.82,12.92,0.32,4.18,46.34
914891,105,1583,97.68,12.92,0.37,4.83,46.35
915163,105,1583,98.82,12.92,0.37,4.73,46.36
915433,105,1583,97.45,12.92,0.37,4.75,46.36
915704,105,1583,98.55,12.92,0.38,4.86,46.37
915975,105,1583,97.48,12.92,0.35,4.47,46.37
916246,105,1583,96.27,12.92,0.41,5.28,46.38
916516,105,1583,97.41,12.91,0.44,5.62,46.38
916788,105,1583,97.91,12.91,0.41,5.26,46.39
917058,105,1583,97.15,12.91,0.41,5.31,46.39
917329,105,1583,99.03,12.92,0.36,4.60,46.39
917600,105,1583,101.24,12.91,0.39,5.01,46.40
917871,105,1583,99.63,12.91,0.33,4.23,46.40
918141,105,1583,96.80,12.91,0.35,4.58,46.41
918413,105,1583,98.64,12.91,0.33,4.23,46.41
918683,105,1583,98.52,12.91,0.28,3.62,46.43
918955,105,1583,97.94,12.91,0.28,3.56,46.43
919225,105,1583,100.06,12.91,0.24,3.11,46.44
919496,105,1583,98.40,12.91,0.23,2.91,46.45
919767,105,1583,99.70,12.91,0.26,3.39,46.46
920038,105,1583,98.84,12.91,0.29,3.73,46.47
920308,105,1583,98.96,12.91,0.33,4.22,46.48
920580,105,1583,100.08,12.91,0.30,3.81,46.47
920850,105,1583,99.25,12.91,0.32,4.11,46.48
921121,105,1583,102.07,12.91,0.34,4.37,46.49
921392,105,1583,102.06,12.91,0.34,4.33,46.50
921663,105,1583,101.13,12.91,0.35,4.48,46.50
921933,105,1583,143.23,12.91,0.30,3.85,46.51
922205,105,1583,95.64,12.91,0.26,3.38,46.53
922476,105,1583,102.08,12.91,0.23,2.95,46.54
922746,105,1583,100.51,12.91,0.20,2.57,46.54
923018,105,1583,101.17,12.91,0.19,2.51,46.54
923288,105,1583,101.77,12.91,0.19,2.46,46.56
923559,105,1583,101.20,12.91,0.18,2.32,46.57
923830,105,1583,102.00,12.91,0.18,2.29,46.57
924101,105,1583,100.85,12.91,0.19,2.45,46.58
924371,105,1583,99.95,12.91,0.20,2.60,46.59
924643,105,1583,100.88,12.91,0.19,2.44,46.63
924913,105,1583,101.36,12.91,0.21,2.68,46.64
925185,105,1583,106.36,12.91,0.19,2.42,46.64
925455,105,1583,139.30,12.91,0.24,3.05,46.65
925726,105,1583,103.53,12.91,0.18,2.37,46.65
925997,105,1583,104.73,12.91,0.22,2.81,46.66
926268,105,1583,102.66,12.91,0.18,2.35,46.66
926538,105,1583,103.50,12.91,0.20,2.60,46.66
926810,105,1583,102.67,12.91,0.23,2.92,46.68
927080,105,1583,103.71,12.91,0.29,3.79,46.68
927351,105,1583,102.97,12.91,0.30,3.89,46.68
927622,105,1583,104.26,12.91,0.27,3.51,46.72
927893,105,1583,102.80,12.91,0.26,3.36,46.72
928163,105,1583,102.32,12.91,0.22,2.84,46.73
928435,105,1583,103.03,12.91,0.18,2.38,46.70
928705,105,1583,102.62,12.91,0.23,3.01,46.71
928976,105,1583,102.16,12.91,0.30,3.86,46.72
929247,105,1583,103.00,12.91,0.26,3.29,46.74
929518,105,1583,101.28,12.91,0.22,2.88,46.74
929788,105,1583,102.62,12.91,0.28,3.65,46.75
930060,105,1583,102.69,12.91,0.24,3.10,46.76
930330,105,1583,102.98,12.92,0.25,3.28,46.77
930601,105,1583,102.89,12.91,0.30,3.92,46.76
930872,105,1583,102.05,12.92,0.27,3.44,46.77
931143,105,1583,102.89,12.91,0.31,3.96,46.77
931414,105,1583,101.91,12.91,0.32,4.15,46.78
931685,105,1583,101.09,12.91,0.35,4.51,46.78
931955,105,1583,100.22,12.91,0.32,4.16,46.79
932227,105,1583,98.99,12.91,0.34,4.33,46.81
932497,105,1583,101.00,12.91,0.34,4.38,46.81
932768,105,1583,100.89,12.91,0.39,5.00,46.74
933039,105,1583,99.65,12.91,0.39,4.99,46.76
933310,105,1583,101.32,12.91,0.35,4.50,46.77
933580,105,1583,101.92,12.91,0.34,4.34,46.79
933852,105,1583,102.36,12.91,0.30,3.92,46.79
934122,105,1583,101.23,12.91,0.27,3.44,46.81
934393,105,1583,101.14,12.91,0.23,3.01,46.81
934664,105,1583,100.39,12.91,0.27,3.48,46.81
934935,105,1583,101.38,12.91,0.28,3.62,46.83
935205,105,1583,100.50,12.91,0.30,3.94,46.84
935477,105,1583,110.06,12.91,0.32,4.13,46.86
935747,105,1583,99.86,12.91,0.37,4.77,46.87
936018,105,1583,99.25,12.91,0.34,4.40,46.88
936289,105,1583,100.56,12.91,0.31,3.97,46.89
936560,105,1583,100.98,12.91,0.28,3.68,46.89
936830,105,1583,100.24,12.91,0.27,3.51,46.90
937102,105,1583,101.88,12.91,0.25,3.26,46.92
937372,105,1583,100.76,12.91,0.29,3.71,46.91
937644,105,1583,101.36,12.91,0.33,4.30,46.93
937914,105,1583,100.68,12.91,0.28,3.59,46.95
938185,105,1583,100.09,12.91,0.26,3.34,46.96
938457,105,1583,100.16,12.91,0.26,3.30,46.96
938727,105,1583,105.74,12.91,0.21,2.69,46.98
938998,105,1583,129.59,12.91,0.20,2.53,46.99
939269,105,1583,99.59,12.91,0.20,2.57,47.00
939540,105,1583,100.36,12.91,0.21,2.70,47.01
939810,105,1583,99.92,12.91,0.17,2.16,47.02
940082,105,1583,99.86,12.91,0.17,2.24,47.03
940352,105,1583,99.69,12.91,0.24,3.07,47.04
940623,105,1583,100.37,12.91,0.26,3.35,47.06
940894,105,1583,100.55,12.91,0.24,3.12,47.07
941165,105,1583,101.62,12.91,0.23,2.91,47.09
941435,105,1583,102.12,12.91,0.20,2.63,47.09
941707,105,1583,100.27,12.91,0.18,2.28,47.09
941977,105,1583,99.51,12.91,0.22,2.82,47.09
942248,105,1583,98.97,12.91,0.25,3.22,47.09
942519,105,1583,100.90,12.92,0.28,3.67,47.11
942790,105,1583,97.95,12.91,0.32,4.17,47.12
943060,105,1583,98.84,12.91,0.35,4.53,47.13
943332,105,1583,99.56,12.91,0.32,4.09,47.14
943602,105,1583,98.63,12.91,0.32,4.16,47.22
943874,105,1583,100.20,12.91,0.34,4.33,47.22
944144,105,1583,99.85,12.91,0.32,4.10,47.23
944415,105,1583,101.10,12.91,0.29,3.70,47.23
944686,105,1583,100.88,12.91,0.35,4.48,47.23
944957,105,1583,101.12,12.91,0.38,4.90,47.24
945227,105,1583,99.85,12.91,0.42,5.47,47.24
945499,105,1583,100.88,12.91,0.39,5.03,47.24
945769,105,1583,102.62,12.90,0.39,5.01,47.24
946040,105,1583,99.17,12.90,0.37,4.81,47.24
946311,105,1583,96.51,12.90,0.40,5.10,47.25
946582,105,1583,99.16,12.90,0.38,4.88,47.27
946852,105,1583,102.76,12.91,0.33,4.31,47.26
947124,105,1583,101.28,12.91,0.36,4.65,47.28
947394,105,1583,101.88,12.91,0.31,4.00,47.29
947665,105,1583,101.08,12.91,0.32,4.09,47.29
947936,105,1583,101.33,12.91,0.34,4.36,47.30
948207,105,1583,99.90,12.91,0.30,3.84,47.31
948477,105,1583,102.11,12.91,0.28,3.56,47.32
948749,105,1583,101.91,12.91,0.26,3.40,47.32
949019,105,1583,100.90,12.91,0.25,3.26,47.33
949291,105,1583,100.27,12.91,0.24,3.04,47.39
949561,105,1583,100.31,12.91,0.27,3.51,47.39
949832,105,1583,100.10,12.91,0.27,3.45,47.38
950103,105,1583,101.88,12.91,0.29,3.79,47.38
950374,105,1583,101.84,12.91,0.27,3.51,47.40
950644,105,1583,101.54,12.91,0.22,2.88,47.39
950916,105,1583,101.32,12.91,0.23,2.99,47.41
951186,105,1583,103.37,12.91,0.23,2.98,47.42
951457,105,1583,102.42,12.91,0.26,3.36,47.43
951729,105,1583,100.99,12.91,0.29,3.80,47.44
951999,105,1583,103.40,12.91,0.27,3.52,47.44
952270,105,1583,101.49,12.91,0.26,3.37,47.45
952541,105,1583,101.85,12.91,0.24,3.04,47.44
952812,105,1583,101.53,12.91,0.24,3.13,47.45
953082,105,1583,102.28,12.91,0.31,3.97,47.46
953354,105,1583,102.47,12.91,0.31,3.97,47.46
953624,105,1583,101.78,12.91,0.28,3.67,47.47
953895,105,1583,100.76,12.91,0.25,3.22,47.48
954166,105,1583,100.96,12.91,0.21,2.72,47.49
954437,105,1583,101.29,12.91,0.20,2.55,47.50
954707,105,1583,100.89,12.91,0.17,2.21,47.50
954979,105,1583,102.11,12.91,0.16,2.09,47.52
955249,105,1583,101.70,12.91,0.21,2.75,47.61
955521,105,1583,99.80,12.91,0.25,3.25,47.62
955791,105,1583,103.61,12.90,0.34,4.36,47.62
956062,105,1583,101.14,12.90,0.38,4.89,47.62
956333,105,1583,100.53,12.90,0.36,4.70,47.63
956604,105,1583,100.90,12.90,0.32,4.14,47.61
956874,105,1583,101.06,12.90,0.31,4.02,47.62
957146,105,1583,101.16,12.90,0.29,3.72,47.62
957416,105,1583,100.78,12.90,0.27,3.46,47.62
957687,105,1583,99.61,12.91,0.32,4.08,47.63
957958,105,1583,100.42,12.91,0.27,3.49,47.59
958229,105,1583,101.20,12.91,0.30,3.91,47.59
958500,105,1583,101.68,12.91,0.29,3.72,47.60
958771,105,1583,100.17,12.91,0.27,3.45,47.60
959042,105,1583,111.76,12.91,0.26,3.40,47.62
959312,105,1583,100.83,12.91,0.23,2.97,47.63
959584,105,1583,99.52,12.91,0.22,2.78,47.64
959854,105,1583,99.46,12.91,0.25,3.18,47.66
960125,105,1583,99.99,12.91,0.22,2.87,47.67
960396,105,1583,101.34,12.91,0.26,3.36,47.68
960667,105,1583,101.18,12.90,0.27,3.51,47.69
960937,105,1583,101.59,12.90,0.25,3.26,47.70
961209,105,1583,101.09,12.91,0.29,3.80,47.71
961479,105,1583,100.83,12.91,0.26,3.34,47.72
961751,105,1583,100.91,12.91,0.30,3.87,47.72
962021,105,1583,101.21,12.91,0.26,3.40,47.73
962292,105,1583,103.80,12.91,0.29,3.74,47.75
962564,105,1583,132.24,12.91,0.27,3.47,47.75
962834,105,1583,98.08,12.91,0.26,3.32,47.77
963105,105,1583,100.29,12.91,0.29,3.76,47.78
963376,105,1583,97.05,12.91,0.29,3.68,47.79
963647,105,1583,100.30,12.91,0.27,3.51,47.80
963917,105,1583,97.55,12.91,0.25,3.17,47.81
964189,105,1583,100.09,12.91,0.22,2.86,47.82
964459,105,1583,98.61,12.91,0.26,3.35,47.83
964730,105,1583,99.29,12.91,0.31,3.98,47.84
965001,105,1583,99.07,12.91,0.27,3.50,47.85
965272,105,1583,99.23,12.91,0.23,2.96,47.86
965542,105,1583,102.96,12.91,0.21,2.68,47.86
965814,105,1583,99.82,12.91,0.19,2.42,47.87
966085,105,1583,100.21,12.91,0.22,2.85,47.87
966355,105,1583,98.32,12.91,0.21,2.77,47.88
966627,105,1583,97.99,12.91,0.21,2.69,47.88
966897,105,1583,99.40,12.91,0.20,2.62,47.89
967169,105,1583,100.00,12.92,0.20,2.56,47.89
967710,106,1588,102.07,12.92,0.21,2.67,47.90
967981,106,1588,106.51,12.91,0.18,2.32,47.93
968252,106,1588,104.66,12.91,0.18,2.29,47.94
968522,106,1588,104.89,12.91,0.20,2.64,47.94
968794,106,1588,105.66,12.91,0.26,3.34,47.95
969064,106,1588,103.74,12.91,0.26,3.30,47.95
969335,106,1588,102.63,12.91,0.30,3.94,48.05
969606,106,1588,104.53,12.91,0.31,4.03,48.05
969877,106,1588,105.17,12.91,0.36,4.59,48.06
970147,106,1588,106.89,12.91,0.39,5.10,48.06
970419,106,1588,105.19,12.91,0.36,4.69,48.07
970689,106,1588,104.02,12.91,0.42,5.47,48.07
970960,106,1588,105.09,12.91,0.38,4.94,48.07
971232,106,1588,103.74,12.91,0.41,5.31,48.07
971502,106,1588,105.81,12.91,0.44,5.74,48.07
971773,106,1588,106.27,12.91,0.49,6.32,48.07
972044,106,1588,105.97,12.91,0.51,6.56,48.06
972315,106,1588,106.40,12.90,0.52,6.68,48.08
972585,106,1588,105.99,12.90,0.50,6.50,48.08
972857,106,1588,105.35,12.90,0.54,7.00,48.07
973127,106,1588,102.62,12.91,0.49,6.31,48.09
973399,106,1588,103.30,12.90,0.46,5.88,48.10
973669,106,1588,105.67,12.90,0.46,5.87,48.09
973940,106,1588,107.48,12.90,0.46,5.96,48.10
974211,106,1588,105.06,12.90,0.42,5.38,48.11
974482,106,1588,103.86,12.90,0.40,5.13,48.12
974752,106,1588,105.46,12.91,0.40,5.20,48.13
975024,106,1588,103.53,12.91,0.40,5.17,48.14
975294,106,1588,103.07,12.91,0.41,5.23,48.14
975565,106,1588,120.71,12.91,0.44,5.67,48.15
975836,106,1588,103.95,12.91,0.39,5.02,48.15
976107,106,1588,104.62,12.91,0.43,5.58,48.16
976378,106,1588,103.09,12.91,0.41,5.32,48.17
976649,106,1588,105.26,12.91,0.46,5.94,48.19
976920,106,1588,106.09,12.91,0.42,5.45,48.19
977190,106,1588,107.30,12.91,0.40,5.11,48.19
977462,106,1588,106.16,12.91,0.39,4.99,48.19
977732,106,1588,106.04,12.91,0.35,4.50,48.21
978003,106,1588,106.03,12.91,0.37,4.72,48.20
978274,106,1588,105.43,12.91,0.40,5.22,48.22
978545,106,1588,106.19,12.91,0.36,4.70,48.23
978817,106,1588,111.01,12.90,0.34,4.43,48.23
979087,106,1588,105.82,12.90,0.32,4.09,48.24
979358,106,1588,105.05,12.90,0.35,4.55,48.25
979629,106,1588,104.19,12.90,0.40,5.16,48.25
979900,106,1588,105.96,12.90,0.44,5.70,48.26
980170,106,1588,105.08,12.90,0.40,5.14,48.30
980442,106,1588,105.24,12.90,0.40,5.11,48.30
980712,106,1588,106.51,12.90,0.39,4.99,48.29
980983,106,1588,105.11,12.90,0.42,5.46,48.29
981254,106,1588,107.89,12.90,0.48,6.26,48.30
981525,106,1588,105.33,12.91,0.44,5.74,48.30
981795,106,1588,104.58,12.91,0.45,5.75,48.30
982067,106,1588,109.04,12.91,0.45,5.75,48.31
982337,106,1588,107.82,12.91,0.42,5.47,48.32
982608,106,1588,108.34,12.91,0.37,4.84,48.34
982879,106,1588,106.53,12.90,0.36,4.65,48.35
983150,106,1588,105.31,12.90,0.36,4.67,48.36
983420,106,1588,107.15,12.90,0.43,5.55,48.37
983692,106,1588,107.61,12.90,0.41,5.29,48.38
983962,106,1588,108.09,12.90,0.43,5.53,48.39
984233,106,1588,108.74,12.91,0.41,5.28,48.40
984504,106,1588,105.96,12.91,0.47,6.10,48.41
984775,106,1588,106.97,12.90,0.46,5.97,48.43
985046,106,1588,106.48,12.90,0.48,6.24,48.43
